application_id,application_date,agent_id,location_id,product_id,requested_amount_egp,decision,is_disbursed,disbursed_amount_egp
APP0046973,2026-04-14,AG0208,LOC083,P2,28000.0,Rejected,0,0.0
APP0046974,2026-04-14,AG0208,LOC083,P2,45000.0,Approved,1,32500.0
APP0046975,2026-04-15,AG0208,LOC083,P3,37900.0,Rejected,0,0.0
APP0046976,2026-04-15,AG0208,LOC083,P3,31400.0,Approved,1,31100.0
APP0046977,2026-04-16,AG0208,LOC083,P3,36800.0,Approved,1,34800.0
APP0046978,2026-04-16,AG0208,LOC083,P4,24400.0,Rejected,0,0.0
APP0046979,2026-04-16,AG0208,LOC083,P3,36900.0,Approved,1,27000.0
APP0046980,2026-04-16,AG0208,LOC083,P3,39100.0,Approved,1,31900.0
APP0046981,2026-04-17,AG0208,LOC083,P4,21800.0,Rejected,0,0.0
APP0046982,2026-04-18,AG0208,LOC083,P3,44900.0,Approved,1,32500.0
APP0046983,2026-04-18,AG0208,LOC083,P3,46100.0,Rejected,0,0.0
APP0046984,2026-04-18,AG0208,LOC083,P3,36100.0,Rejected,0,0.0
APP0046985,2026-04-18,AG0208,LOC083,P3,43700.0,Approved,1,38900.0
APP0046986,2026-04-20,AG0208,LOC083,P4,31400.0,Approved,1,30200.0
APP0046987,2026-04-20,AG0208,LOC083,P2,28100.0,Rejected,0,0.0
APP0046988,2026-04-20,AG0208,LOC083,P3,41900.0,Rejected,0,0.0
APP0046989,2026-04-21,AG0208,LOC083,P3,40400.0,Approved,1,33900.0
APP0046990,2026-04-21,AG0208,LOC083,P2,30500.0,Approved,1,23600.0
APP0046991,2026-04-22,AG0208,LOC083,P3,25100.0,Approved,1,18800.0
APP0046992,2026-04-22,AG0208,LOC083,P3,57200.0,Approved,1,53700.0
APP0046993,2026-04-23,AG0208,LOC083,P3,56800.0,Approved,1,53300.0
APP0046994,2026-04-23,AG0208,LOC083,P2,57300.0,Approved,1,47100.0
APP0046995,2026-04-24,AG0208,LOC083,P3,88000.0,Rejected,0,0.0
APP0046996,2026-04-24,AG0208,LOC083,P3,40700.0,Approved,1,29700.0
APP0046997,2026-04-25,AG0208,LOC083,P3,76100.0,Approved,1,63600.0
APP0046998,2026-04-25,AG0208,LOC083,P2,32700.0,Approved,1,32000.0
APP0046999,2026-04-25,AG0208,LOC083,P3,38500.0,Rejected,0,0.0
APP0047000,2026-04-26,AG0208,LOC083,P2,47900.0,Approved,0,0.0
APP0047001,2026-04-27,AG0208,LOC083,P2,33700.0,Approved,1,26300.0
APP0047002,2026-04-27,AG0208,LOC083,P2,23700.0,Rejected,0,0.0
APP0047003,2026-04-27,AG0208,LOC083,P3,28000.0,Rejected,0,0.0
APP0047004,2026-04-28,AG0208,LOC083,P1,25200.0,Rejected,0,0.0
APP0047005,2026-04-28,AG0208,LOC083,P3,33200.0,Rejected,0,0.0
APP0047006,2026-04-28,AG0208,LOC083,P3,57200.0,Rejected,0,0.0
APP0047007,2026-04-28,AG0208,LOC083,P3,39400.0,Approved,1,29600.0
APP0047008,2026-04-29,AG0208,LOC083,P3,55600.0,Approved,1,55600.0
APP0047009,2026-04-29,AG0208,LOC083,P3,54100.0,Approved,1,38700.0
APP0047010,2026-04-29,AG0208,LOC083,P3,49000.0,Rejected,0,0.0
APP0047011,2026-04-30,AG0208,LOC083,P3,23500.0,Rejected,0,0.0
APP0047012,2026-04-30,AG0208,LOC083,P3,49000.0,Approved,1,39900.0
APP0047013,2026-04-30,AG0208,LOC083,P3,39300.0,Rejected,0,0.0
APP0047014,2026-04-30,AG0208,LOC083,P3,35500.0,Approved,1,34100.0
APP0047015,2026-04-30,AG0208,LOC083,P2,116200.0,Approved,1,110700.0
APP0047016,2026-04-30,AG0208,LOC083,P3,35100.0,Approved,1,25400.0
APP0047017,2026-05-02,AG0208,LOC083,P3,30800.0,Rejected,0,0.0
APP0047018,2026-05-02,AG0208,LOC083,P4,19900.0,Rejected,0,0.0
APP0047019,2026-05-03,AG0208,LOC083,P1,13700.0,Approved,1,12800.0
APP0047020,2026-05-03,AG0208,LOC083,P2,23200.0,Approved,1,19300.0
APP0047021,2026-05-03,AG0208,LOC083,P3,25200.0,Approved,1,18200.0
APP0047022,2026-05-04,AG0208,LOC083,P3,95200.0,Approved,1,69400.0
APP0047023,2026-05-05,AG0208,LOC083,P3,32100.0,Approved,1,30800.0
APP0047024,2026-05-06,AG0208,LOC083,P3,46200.0,Approved,1,45800.0
APP0047025,2026-05-07,AG0208,LOC083,P3,47100.0,Approved,1,39600.0
APP0047026,2026-05-07,AG0208,LOC083,P2,29800.0,Approved,1,23800.0
APP0047027,2026-05-07,AG0208,LOC083,P1,18500.0,Approved,1,13700.0
APP0047028,2026-05-08,AG0208,LOC083,P3,75700.0,Rejected,0,0.0
APP0047029,2026-05-08,AG0208,LOC083,P1,39100.0,Approved,1,28600.0
APP0047030,2026-05-09,AG0208,LOC083,P3,22400.0,Approved,1,19400.0
APP0047031,2026-05-10,AG0208,LOC083,P3,57500.0,Approved,1,46000.0
APP0047032,2026-05-10,AG0208,LOC083,P2,30800.0,Rejected,0,0.0
APP0047033,2026-05-10,AG0208,LOC083,P3,39500.0,Rejected,0,0.0
APP0047034,2026-05-12,AG0208,LOC083,P3,64800.0,Approved,1,57200.0
APP0047035,2026-05-12,AG0208,LOC083,P3,33700.0,Rejected,0,0.0
APP0047036,2026-05-13,AG0208,LOC083,P3,69200.0,Approved,1,51700.0
APP0047037,2026-05-14,AG0208,LOC083,P3,83000.0,Rejected,0,0.0
APP0047038,2026-05-14,AG0208,LOC083,P1,49700.0,Rejected,0,0.0
APP0047039,2026-05-15,AG0208,LOC083,P3,37200.0,Rejected,0,0.0
APP0047040,2026-05-16,AG0208,LOC083,P2,24800.0,Approved,1,17800.0
APP0047041,2026-05-17,AG0208,LOC083,P3,33000.0,Approved,1,25800.0
APP0047042,2026-05-17,AG0208,LOC083,P3,24000.0,Approved,1,19900.0
APP0047043,2026-05-17,AG0208,LOC083,P3,47700.0,Rejected,0,0.0
APP0047044,2026-05-17,AG0208,LOC083,P2,43600.0,Approved,1,40600.0
APP0047045,2026-05-18,AG0208,LOC083,P2,23500.0,Approved,1,17800.0
APP0047046,2026-05-19,AG0208,LOC083,P3,26900.0,Approved,1,20200.0
APP0047047,2026-05-20,AG0208,LOC083,P3,90800.0,Approved,0,0.0
APP0047048,2026-05-21,AG0208,LOC083,P1,34500.0,Rejected,0,0.0
APP0047049,2026-05-21,AG0208,LOC083,P3,29900.0,Rejected,0,0.0
APP0047050,2026-05-21,AG0208,LOC083,P2,29400.0,Rejected,0,0.0
APP0047051,2026-05-23,AG0208,LOC083,P2,18600.0,Approved,1,15200.0
APP0047052,2026-05-25,AG0208,LOC083,P2,21900.0,Rejected,0,0.0
APP0047053,2026-05-25,AG0208,LOC083,P3,47900.0,Rejected,0,0.0
APP0047054,2026-05-25,AG0208,LOC083,P3,36800.0,Approved,1,29200.0
APP0047055,2026-05-25,AG0208,LOC083,P2,28300.0,Approved,1,26500.0
APP0047056,2026-05-26,AG0208,LOC083,P2,47000.0,Approved,1,34300.0
APP0047057,2026-05-26,AG0208,LOC083,P3,57300.0,Rejected,0,0.0
APP0047058,2026-05-27,AG0208,LOC083,P4,14300.0,Rejected,0,0.0
APP0047059,2026-05-28,AG0208,LOC083,P4,28500.0,Approved,1,23000.0
APP0047060,2026-05-28,AG0208,LOC083,P3,32400.0,Approved,1,28300.0
APP0047061,2026-05-28,AG0208,LOC083,P3,29500.0,Approved,1,26100.0
APP0047062,2026-05-29,AG0208,LOC083,P3,69500.0,Rejected,0,0.0
APP0047063,2026-05-30,AG0208,LOC083,P3,20000.0,Rejected,0,0.0
APP0047064,2026-05-30,AG0208,LOC083,P1,12400.0,Approved,1,10900.0
APP0047065,2026-05-30,AG0208,LOC083,P3,41200.0,Approved,1,39800.0
APP0047066,2026-05-30,AG0208,LOC083,P3,39000.0,Approved,1,29600.0
APP0047067,2026-05-31,AG0208,LOC083,P3,36000.0,Approved,1,25800.0
APP0047068,2026-06-01,AG0208,LOC083,P2,24900.0,Approved,1,22200.0
APP0047069,2026-06-02,AG0208,LOC083,P4,34700.0,Rejected,0,0.0
APP0047070,2026-06-02,AG0208,LOC083,P3,63700.0,Approved,1,55800.0
APP0047071,2026-06-03,AG0208,LOC083,P3,31500.0,Rejected,0,0.0
APP0047072,2026-06-03,AG0208,LOC083,P3,25000.0,Rejected,0,0.0
APP0047073,2026-06-03,AG0208,LOC083,P2,26800.0,Rejected,0,0.0
APP0047074,2026-06-03,AG0208,LOC083,P2,50400.0,Rejected,0,0.0
APP0047075,2026-06-03,AG0208,LOC083,P3,46500.0,Rejected,0,0.0
APP0047076,2026-06-03,AG0208,LOC083,P3,35200.0,Rejected,0,0.0
APP0047077,2026-06-04,AG0208,LOC083,P4,14300.0,Approved,1,13700.0
APP0047078,2026-06-04,AG0208,LOC083,P3,71300.0,Approved,1,62100.0
APP0047079,2026-06-04,AG0208,LOC083,P3,44300.0,Rejected,0,0.0
APP0047080,2026-06-04,AG0208,LOC083,P3,40600.0,Approved,1,33300.0
APP0047081,2026-06-04,AG0208,LOC083,P3,26400.0,Rejected,0,0.0
APP0047082,2026-06-04,AG0208,LOC083,P2,29600.0,Approved,1,25700.0
APP0047083,2026-06-04,AG0208,LOC083,P2,31500.0,Rejected,0,0.0
APP0047084,2026-06-05,AG0208,LOC083,P3,73300.0,Approved,1,67700.0
APP0047085,2026-06-05,AG0208,LOC083,P3,32500.0,Approved,1,23900.0
APP0047086,2026-06-07,AG0208,LOC083,P3,32400.0,Rejected,0,0.0
APP0047087,2026-06-07,AG0208,LOC083,P2,37700.0,Approved,1,28500.0
APP0047088,2026-06-07,AG0208,LOC083,P3,36400.0,Approved,1,34500.0
APP0047089,2026-06-07,AG0208,LOC083,P2,26000.0,Rejected,0,0.0
APP0047090,2026-06-08,AG0208,LOC083,P4,36200.0,Rejected,0,0.0
APP0047091,2026-06-08,AG0208,LOC083,P3,37300.0,Approved,1,35600.0
APP0047092,2026-06-09,AG0208,LOC083,P2,21300.0,Rejected,0,0.0
APP0047093,2026-06-09,AG0208,LOC083,P1,20700.0,Rejected,0,0.0
APP0047094,2026-06-10,AG0208,LOC083,P3,41500.0,Approved,1,32600.0
APP0047095,2026-06-11,AG0208,LOC083,P3,62900.0,Approved,1,45300.0
APP0047096,2026-06-12,AG0208,LOC083,P2,46800.0,Rejected,0,0.0
APP0047097,2026-06-12,AG0208,LOC083,P2,39800.0,Approved,1,29800.0
APP0047098,2026-06-13,AG0208,LOC083,P3,36200.0,Approved,1,36100.0
APP0047099,2026-06-13,AG0208,LOC083,P2,40700.0,Approved,1,31400.0
APP0047100,2026-06-14,AG0208,LOC083,P2,42200.0,Approved,1,35700.0
APP0047101,2026-06-15,AG0208,LOC083,P3,60800.0,Approved,1,47900.0
APP0047102,2026-06-17,AG0208,LOC083,P3,58100.0,Approved,1,42700.0
APP0047103,2026-06-17,AG0208,LOC083,P3,36100.0,Approved,1,29800.0
APP0047104,2026-06-18,AG0208,LOC083,P2,22700.0,Approved,1,17900.0
APP0047105,2026-06-18,AG0208,LOC083,P4,10300.0,Approved,1,8900.0
APP0047106,2026-06-19,AG0208,LOC083,P1,24700.0,Rejected,0,0.0
APP0047107,2026-06-20,AG0208,LOC083,P3,49800.0,Approved,1,48100.0
APP0047108,2026-06-20,AG0208,LOC083,P3,24600.0,Rejected,0,0.0
APP0047109,2026-06-20,AG0208,LOC083,P3,43500.0,Rejected,0,0.0
APP0047110,2026-06-21,AG0208,LOC083,P3,66100.0,Approved,1,59400.0
APP0047111,2026-06-21,AG0208,LOC083,P2,28900.0,Approved,1,28700.0
APP0047112,2026-06-23,AG0208,LOC083,P2,50100.0,Approved,1,44300.0
APP0047113,2026-06-24,AG0208,LOC083,P3,47400.0,Rejected,0,0.0
APP0047114,2026-06-24,AG0208,LOC083,P3,35100.0,Rejected,0,0.0
APP0047115,2026-06-24,AG0208,LOC083,P3,46000.0,Approved,1,37100.0
APP0047116,2026-06-24,AG0208,LOC083,P3,56800.0,Rejected,0,0.0
APP0047117,2026-06-25,AG0208,LOC083,P3,44600.0,Approved,1,43500.0
APP0047118,2026-06-25,AG0208,LOC083,P2,30000.0,Approved,1,21700.0
APP0047119,2026-06-25,AG0208,LOC083,P3,56000.0,Approved,1,51700.0
APP0047120,2026-06-26,AG0208,LOC083,P3,64500.0,Rejected,0,0.0
APP0047121,2026-06-27,AG0208,LOC083,P3,42600.0,Rejected,0,0.0
APP0047122,2026-06-28,AG0208,LOC083,P3,102800.0,Approved,1,91600.0
APP0047123,2026-06-28,AG0208,LOC083,P3,34400.0,Approved,1,26200.0
APP0047124,2026-06-29,AG0208,LOC083,P3,39400.0,Approved,1,32100.0
APP0047125,2026-06-29,AG0208,LOC083,P3,79300.0,Approved,1,68200.0
APP0047126,2026-06-30,AG0208,LOC083,P3,127300.0,Rejected,0,0.0
APP0047127,2026-02-18,AG0209,LOC083,P3,29400.0,Approved,0,0.0
APP0047128,2026-02-21,AG0209,LOC083,P3,27000.0,Approved,1,23800.0
APP0047129,2026-02-22,AG0209,LOC083,P4,32400.0,Approved,1,31400.0
APP0047130,2026-02-22,AG0209,LOC083,P3,44900.0,Rejected,0,0.0
APP0047131,2026-02-24,AG0209,LOC083,P2,24500.0,Rejected,0,0.0
APP0047132,2026-02-26,AG0209,LOC083,P3,23800.0,Rejected,0,0.0
APP0047133,2026-02-26,AG0209,LOC083,P3,59300.0,Approved,1,48900.0
APP0047134,2026-02-26,AG0209,LOC083,P3,49600.0,Approved,1,39100.0
APP0047135,2026-02-27,AG0209,LOC083,P3,64900.0,Rejected,0,0.0
APP0047136,2026-02-28,AG0209,LOC083,P1,10200.0,Approved,0,0.0
APP0047137,2026-02-28,AG0209,LOC083,P3,50600.0,Approved,1,43400.0
APP0047138,2026-02-28,AG0209,LOC083,P3,58600.0,Approved,1,56500.0
APP0047139,2026-03-03,AG0209,LOC083,P3,74500.0,Rejected,0,0.0
APP0047140,2026-03-05,AG0209,LOC083,P3,67100.0,Rejected,0,0.0
APP0047141,2026-03-07,AG0209,LOC083,P3,39000.0,Approved,1,34500.0
APP0047142,2026-03-08,AG0209,LOC083,P2,54100.0,Rejected,0,0.0
APP0047143,2026-03-08,AG0209,LOC083,P3,33600.0,Rejected,0,0.0
APP0047144,2026-03-09,AG0209,LOC083,P3,46300.0,Approved,1,38200.0
APP0047145,2026-03-09,AG0209,LOC083,P2,39500.0,Approved,1,36800.0
APP0047146,2026-03-09,AG0209,LOC083,P3,54600.0,Approved,1,53600.0
APP0047147,2026-03-11,AG0209,LOC083,P3,38300.0,Rejected,0,0.0
APP0047148,2026-03-12,AG0209,LOC083,P4,24900.0,Rejected,0,0.0
APP0047149,2026-03-15,AG0209,LOC083,P3,30300.0,Approved,1,24100.0
APP0047150,2026-03-18,AG0209,LOC083,P3,102500.0,Approved,1,81600.0
APP0047151,2026-03-18,AG0209,LOC083,P3,64100.0,Approved,1,50200.0
APP0047152,2026-03-18,AG0209,LOC083,P3,43700.0,Rejected,0,0.0
APP0047153,2026-03-20,AG0209,LOC083,P3,50800.0,Approved,1,47100.0
APP0047154,2026-03-20,AG0209,LOC083,P3,63000.0,Approved,1,46400.0
APP0047155,2026-03-22,AG0209,LOC083,P3,52700.0,Rejected,0,0.0
APP0047156,2026-03-24,AG0209,LOC083,P3,49200.0,Approved,1,36800.0
APP0047157,2026-03-24,AG0209,LOC083,P3,67400.0,Approved,1,62200.0
APP0047158,2026-03-25,AG0209,LOC083,P3,52400.0,Approved,1,38600.0
APP0047159,2026-03-25,AG0209,LOC083,P3,43000.0,Approved,1,37800.0
APP0047160,2026-03-25,AG0209,LOC083,P1,16800.0,Rejected,0,0.0
APP0047161,2026-03-26,AG0209,LOC083,P3,67000.0,Approved,1,51900.0
APP0047162,2026-03-28,AG0209,LOC083,P3,57900.0,Approved,1,52200.0
APP0047163,2026-03-29,AG0209,LOC083,P3,52200.0,Approved,1,41900.0
APP0047164,2026-03-29,AG0209,LOC083,P2,22400.0,Approved,1,20600.0
APP0047165,2026-03-30,AG0209,LOC083,P3,89900.0,Rejected,0,0.0
APP0047166,2026-03-30,AG0209,LOC083,P3,48100.0,Approved,1,47200.0
APP0047167,2026-03-31,AG0209,LOC083,P3,107900.0,Rejected,0,0.0
APP0047168,2026-03-31,AG0209,LOC083,P2,33000.0,Rejected,0,0.0
APP0047169,2026-03-31,AG0209,LOC083,P4,20000.0,Approved,1,18900.0
APP0047170,2026-04-01,AG0209,LOC083,P3,52800.0,Rejected,0,0.0
APP0047171,2026-04-02,AG0209,LOC083,P3,34200.0,Rejected,0,0.0
APP0047172,2026-04-02,AG0209,LOC083,P3,56600.0,Approved,1,47000.0
APP0047173,2026-04-03,AG0209,LOC083,P3,55800.0,Approved,1,55700.0
APP0047174,2026-04-03,AG0209,LOC083,P2,25300.0,Approved,1,18900.0
APP0047175,2026-04-03,AG0209,LOC083,P3,44800.0,Approved,0,0.0
APP0047176,2026-04-04,AG0209,LOC083,P3,12700.0,Rejected,0,0.0
APP0047177,2026-04-04,AG0209,LOC083,P3,24700.0,Approved,1,18900.0
APP0047178,2026-04-05,AG0209,LOC083,P2,27300.0,Rejected,0,0.0
APP0047179,2026-04-06,AG0209,LOC083,P2,27400.0,Rejected,0,0.0
APP0047180,2026-04-06,AG0209,LOC083,P2,49100.0,Rejected,0,0.0
APP0047181,2026-04-06,AG0209,LOC083,P3,42900.0,Rejected,0,0.0
APP0047182,2026-04-07,AG0209,LOC083,P4,35400.0,Rejected,0,0.0
APP0047183,2026-04-07,AG0209,LOC083,P2,27500.0,Approved,1,24800.0
APP0047184,2026-04-08,AG0209,LOC083,P3,67400.0,Approved,1,64300.0
APP0047185,2026-04-08,AG0209,LOC083,P3,49900.0,Approved,1,42200.0
APP0047186,2026-04-08,AG0209,LOC083,P1,19300.0,Approved,1,16300.0
APP0047187,2026-04-09,AG0209,LOC083,P3,55100.0,Rejected,0,0.0
APP0047188,2026-04-09,AG0209,LOC083,P3,51200.0,Approved,1,45200.0
APP0047189,2026-04-09,AG0209,LOC083,P2,53300.0,Rejected,0,0.0
APP0047190,2026-04-09,AG0209,LOC083,P2,35100.0,Approved,1,32100.0
APP0047191,2026-04-09,AG0209,LOC083,P4,37600.0,Rejected,0,0.0
APP0047192,2026-04-11,AG0209,LOC083,P3,40100.0,Rejected,0,0.0
APP0047193,2026-04-12,AG0209,LOC083,P3,67300.0,Rejected,0,0.0
APP0047194,2026-04-12,AG0209,LOC083,P3,38500.0,Rejected,0,0.0
APP0047195,2026-04-13,AG0209,LOC083,P3,44200.0,Rejected,0,0.0
APP0047196,2026-04-13,AG0209,LOC083,P3,74400.0,Rejected,0,0.0
APP0047197,2026-04-14,AG0209,LOC083,P2,40500.0,Rejected,0,0.0
APP0047198,2026-04-16,AG0209,LOC083,P3,51100.0,Approved,1,49400.0
APP0047199,2026-04-16,AG0209,LOC083,P3,54400.0,Rejected,0,0.0
APP0047200,2026-04-16,AG0209,LOC083,P3,32800.0,Approved,1,23200.0
APP0047201,2026-04-17,AG0209,LOC083,P3,60200.0,Approved,1,46800.0
APP0047202,2026-04-18,AG0209,LOC083,P3,52200.0,Rejected,0,0.0
APP0047203,2026-04-20,AG0209,LOC083,P2,36200.0,Approved,1,28400.0
APP0047204,2026-04-22,AG0209,LOC083,P4,41900.0,Approved,1,34600.0
APP0047205,2026-04-22,AG0209,LOC083,P1,18800.0,Rejected,0,0.0
APP0047206,2026-04-22,AG0209,LOC083,P2,34400.0,Approved,1,28200.0
APP0047207,2026-04-23,AG0209,LOC083,P4,35400.0,Rejected,0,0.0
APP0047208,2026-04-23,AG0209,LOC083,P3,44300.0,Rejected,0,0.0
APP0047209,2026-04-25,AG0209,LOC083,P3,19400.0,Approved,1,14500.0
APP0047210,2026-04-25,AG0209,LOC083,P3,67900.0,Approved,1,47800.0
APP0047211,2026-04-25,AG0209,LOC083,P3,67300.0,Approved,1,65300.0
APP0047212,2026-04-25,AG0209,LOC083,P3,44000.0,Rejected,0,0.0
APP0047213,2026-04-26,AG0209,LOC083,P3,41200.0,Rejected,0,0.0
APP0047214,2026-04-26,AG0209,LOC083,P2,48500.0,Rejected,0,0.0
APP0047215,2026-04-26,AG0209,LOC083,P3,45800.0,Approved,1,45800.0
APP0047216,2026-04-26,AG0209,LOC083,P1,23700.0,Approved,1,20500.0
APP0047217,2026-04-27,AG0209,LOC083,P4,25700.0,Rejected,0,0.0
APP0047218,2026-04-28,AG0209,LOC083,P4,30600.0,Rejected,0,0.0
APP0047219,2026-04-28,AG0209,LOC083,P1,17900.0,Approved,1,15700.0
APP0047220,2026-04-29,AG0209,LOC083,P3,51700.0,Approved,1,37700.0
APP0047221,2026-04-29,AG0209,LOC083,P2,15300.0,Rejected,0,0.0
APP0047222,2026-04-29,AG0209,LOC083,P3,61400.0,Rejected,0,0.0
APP0047223,2026-04-29,AG0209,LOC083,P3,51100.0,Rejected,0,0.0
APP0047224,2026-04-30,AG0209,LOC083,P3,32000.0,Rejected,0,0.0
APP0047225,2026-04-30,AG0209,LOC083,P2,23500.0,Approved,1,18100.0
APP0047226,2026-04-30,AG0209,LOC083,P3,41200.0,Rejected,0,0.0
APP0047227,2026-05-02,AG0209,LOC083,P3,59300.0,Rejected,0,0.0
APP0047228,2026-05-02,AG0209,LOC083,P3,45600.0,Rejected,0,0.0
APP0047229,2026-05-02,AG0209,LOC083,P2,28800.0,Approved,1,20600.0
APP0047230,2026-05-03,AG0209,LOC083,P3,58500.0,Approved,1,51800.0
APP0047231,2026-05-04,AG0209,LOC083,P3,61100.0,Rejected,0,0.0
APP0047232,2026-05-04,AG0209,LOC083,P3,43400.0,Rejected,0,0.0
APP0047233,2026-05-04,AG0209,LOC083,P1,21100.0,Approved,1,19800.0
APP0047234,2026-05-04,AG0209,LOC083,P2,15100.0,Rejected,0,0.0
APP0047235,2026-05-04,AG0209,LOC083,P4,19400.0,Approved,1,14000.0
APP0047236,2026-05-04,AG0209,LOC083,P3,47100.0,Rejected,0,0.0
APP0047237,2026-05-04,AG0209,LOC083,P2,49700.0,Rejected,0,0.0
APP0047238,2026-05-05,AG0209,LOC083,P2,36300.0,Approved,1,30900.0
APP0047239,2026-05-06,AG0209,LOC083,P3,59200.0,Rejected,0,0.0
APP0047240,2026-05-07,AG0209,LOC083,P3,51400.0,Rejected,0,0.0
APP0047241,2026-05-07,AG0209,LOC083,P3,30100.0,Rejected,0,0.0
APP0047242,2026-05-07,AG0209,LOC083,P2,39600.0,Approved,1,32700.0
APP0047243,2026-05-07,AG0209,LOC083,P2,22200.0,Rejected,0,0.0
APP0047244,2026-05-07,AG0209,LOC083,P4,16400.0,Rejected,0,0.0
APP0047245,2026-05-07,AG0209,LOC083,P2,41000.0,Rejected,0,0.0
APP0047246,2026-05-07,AG0209,LOC083,P2,31100.0,Approved,1,30900.0
APP0047247,2026-05-09,AG0209,LOC083,P3,47600.0,Approved,1,38900.0
APP0047248,2026-05-09,AG0209,LOC083,P3,49800.0,Approved,1,38600.0
APP0047249,2026-05-09,AG0209,LOC083,P3,44400.0,Rejected,0,0.0
APP0047250,2026-05-11,AG0209,LOC083,P3,28000.0,Approved,1,21600.0
APP0047251,2026-05-11,AG0209,LOC083,P2,23200.0,Rejected,0,0.0
APP0047252,2026-05-11,AG0209,LOC083,P3,35800.0,Rejected,0,0.0
APP0047253,2026-05-11,AG0209,LOC083,P3,61700.0,Approved,1,53100.0
APP0047254,2026-05-12,AG0209,LOC083,P3,58300.0,Rejected,0,0.0
APP0047255,2026-05-13,AG0209,LOC083,P3,22600.0,Rejected,0,0.0
APP0047256,2026-05-13,AG0209,LOC083,P2,36700.0,Approved,1,33300.0
APP0047257,2026-05-14,AG0209,LOC083,P2,19100.0,Rejected,0,0.0
APP0047258,2026-05-14,AG0209,LOC083,P2,52600.0,Rejected,0,0.0
APP0047259,2026-05-15,AG0209,LOC083,P3,64000.0,Approved,1,63400.0
APP0047260,2026-05-15,AG0209,LOC083,P3,36400.0,Rejected,0,0.0
APP0047261,2026-05-16,AG0209,LOC083,P3,55300.0,Rejected,0,0.0
APP0047262,2026-05-16,AG0209,LOC083,P3,45500.0,Approved,1,44100.0
APP0047263,2026-05-16,AG0209,LOC083,P1,21200.0,Approved,1,19700.0
APP0047264,2026-05-16,AG0209,LOC083,P3,34300.0,Rejected,0,0.0
APP0047265,2026-05-19,AG0209,LOC083,P3,49500.0,Rejected,0,0.0
APP0047266,2026-05-19,AG0209,LOC083,P3,54300.0,Rejected,0,0.0
APP0047267,2026-05-19,AG0209,LOC083,P3,42700.0,Rejected,0,0.0
APP0047268,2026-05-19,AG0209,LOC083,P3,33400.0,Approved,1,27700.0
APP0047269,2026-05-19,AG0209,LOC083,P3,59500.0,Rejected,0,0.0
APP0047270,2026-05-20,AG0209,LOC083,P3,63000.0,Rejected,0,0.0
APP0047271,2026-05-20,AG0209,LOC083,P3,36000.0,Rejected,0,0.0
APP0047272,2026-05-20,AG0209,LOC083,P3,72300.0,Rejected,0,0.0
APP0047273,2026-05-21,AG0209,LOC083,P3,70400.0,Rejected,0,0.0
APP0047274,2026-05-21,AG0209,LOC083,P2,46600.0,Approved,1,45400.0
APP0047275,2026-05-21,AG0209,LOC083,P3,42900.0,Rejected,0,0.0
APP0047276,2026-05-22,AG0209,LOC083,P3,38300.0,Rejected,0,0.0
APP0047277,2026-05-22,AG0209,LOC083,P3,44700.0,Approved,1,41500.0
APP0047278,2026-05-23,AG0209,LOC083,P4,32400.0,Rejected,0,0.0
APP0047279,2026-05-23,AG0209,LOC083,P3,58800.0,Approved,1,54600.0
APP0047280,2026-05-23,AG0209,LOC083,P2,20600.0,Approved,1,19500.0
APP0047281,2026-05-24,AG0209,LOC083,P3,52600.0,Approved,1,51300.0
APP0047282,2026-05-24,AG0209,LOC083,P3,76900.0,Approved,1,72700.0
APP0047283,2026-05-24,AG0209,LOC083,P3,42200.0,Rejected,0,0.0
APP0047284,2026-05-24,AG0209,LOC083,P3,31900.0,Rejected,0,0.0
APP0047285,2026-05-24,AG0209,LOC083,P1,19700.0,Approved,1,16800.0
APP0047286,2026-05-24,AG0209,LOC083,P3,54200.0,Rejected,0,0.0
APP0047287,2026-05-24,AG0209,LOC083,P3,73300.0,Approved,1,56500.0
APP0047288,2026-05-25,AG0209,LOC083,P3,50300.0,Rejected,0,0.0
APP0047289,2026-05-25,AG0209,LOC083,P3,21300.0,Approved,1,20200.0
APP0047290,2026-05-26,AG0209,LOC083,P2,37400.0,Approved,1,35100.0
APP0047291,2026-05-26,AG0209,LOC083,P3,41200.0,Approved,1,32700.0
APP0047292,2026-05-27,AG0209,LOC083,P3,40100.0,Approved,1,34600.0
APP0047293,2026-05-27,AG0209,LOC083,P3,36300.0,Rejected,0,0.0
APP0047294,2026-05-27,AG0209,LOC083,P3,24800.0,Approved,1,19300.0
APP0047295,2026-05-28,AG0209,LOC083,P3,52800.0,Approved,1,49900.0
APP0047296,2026-05-28,AG0209,LOC083,P3,33600.0,Rejected,0,0.0
APP0047297,2026-05-29,AG0209,LOC083,P2,42600.0,Approved,0,0.0
APP0047298,2026-05-30,AG0209,LOC083,P2,42100.0,Approved,1,40300.0
APP0047299,2026-05-30,AG0209,LOC083,P3,40100.0,Approved,1,35900.0
APP0047300,2026-05-30,AG0209,LOC083,P3,34600.0,Approved,1,26400.0
APP0047301,2026-05-30,AG0209,LOC083,P3,51500.0,Approved,1,36600.0
APP0047302,2026-05-31,AG0209,LOC083,P3,65200.0,Approved,1,62600.0
APP0047303,2026-05-31,AG0209,LOC083,P3,54800.0,Approved,1,49100.0
APP0047304,2026-05-31,AG0209,LOC083,P3,37800.0,Rejected,0,0.0
